phone_number_e164,phone_number_formatted,phone_number_dashed,area_code,state_or_territory,pattern
+12035550167,(203) 555-0167,203-555-0167,203,Connecticut,fictional_555_01XX
+12035550168,(203) 555-0168,203-555-0168,203,Connecticut,fictional_555_01XX
+12035550169,(203) 555-0169,203-555-0169,203,Connecticut,fictional_555_01XX
+12035550170,(203) 555-0170,203-555-0170,203,Connecticut,fictional_555_01XX
+12035550171,(203) 555-0171,203-555-0171,203,Connecticut,fictional_555_01XX
+12035550172,(203) 555-0172,203-555-0172,203,Connecticut,fictional_555_01XX
+12035550173,(203) 555-0173,203-555-0173,203,Connecticut,fictional_555_01XX
+12035550174,(203) 555-0174,203-555-0174,203,Connecticut,fictional_555_01XX
+12035550175,(203) 555-0175,203-555-0175,203,Connecticut,fictional_555_01XX
+12035550176,(203) 555-0176,203-555-0176,203,Connecticut,fictional_555_01XX
+12035550177,(203) 555-0177,203-555-0177,203,Connecticut,fictional_555_01XX
+12035550178,(203) 555-0178,203-555-0178,203,Connecticut,fictional_555_01XX
+12035550179,(203) 555-0179,203-555-0179,203,Connecticut,fictional_555_01XX
+12035550180,(203) 555-0180,203-555-0180,203,Connecticut,fictional_555_01XX
+12035550181,(203) 555-0181,203-555-0181,203,Connecticut,fictional_555_01XX
+12035550182,(203) 555-0182,203-555-0182,203,Connecticut,fictional_555_01XX
+12035550183,(203) 555-0183,203-555-0183,203,Connecticut,fictional_555_01XX
+12035550184,(203) 555-0184,203-555-0184,203,Connecticut,fictional_555_01XX
+12035550185,(203) 555-0185,203-555-0185,203,Connecticut,fictional_555_01XX
+12035550186,(203) 555-0186,203-555-0186,203,Connecticut,fictional_555_01XX
+12035550187,(203) 555-0187,203-555-0187,203,Connecticut,fictional_555_01XX
+12035550188,(203) 555-0188,203-555-0188,203,Connecticut,fictional_555_01XX
+12035550189,(203) 555-0189,203-555-0189,203,Connecticut,fictional_555_01XX
+12035550190,(203) 555-0190,203-555-0190,203,Connecticut,fictional_555_01XX
+12035550191,(203) 555-0191,203-555-0191,203,Connecticut,fictional_555_01XX
+12035550192,(203) 555-0192,203-555-0192,203,Connecticut,fictional_555_01XX
+12035550193,(203) 555-0193,203-555-0193,203,Connecticut,fictional_555_01XX
+12035550194,(203) 555-0194,203-555-0194,203,Connecticut,fictional_555_01XX
+12035550195,(203) 555-0195,203-555-0195,203,Connecticut,fictional_555_01XX
+12035550196,(203) 555-0196,203-555-0196,203,Connecticut,fictional_555_01XX
+12035550197,(203) 555-0197,203-555-0197,203,Connecticut,fictional_555_01XX
+12035550198,(203) 555-0198,203-555-0198,203,Connecticut,fictional_555_01XX
+12035550199,(203) 555-0199,203-555-0199,203,Connecticut,fictional_555_01XX
+12032345432,(203) 234-5432,203-234-5432,203,Connecticut,palindrome_2345432
+12033456543,(203) 345-6543,203-345-6543,203,Connecticut,palindrome_3456543
+12034567654,(203) 456-7654,203-456-7654,203,Connecticut,palindrome_4567654
+12035678765,(203) 567-8765,203-567-8765,203,Connecticut,palindrome_5678765
+12036789876,(203) 678-9876,203-678-9876,203,Connecticut,palindrome_6789876
+12037890987,(203) 789-0987,203-789-0987,203,Connecticut,palindrome_7890987
+12038901098,(203) 890-1098,203-890-1098,203,Connecticut,palindrome_8901098
+12039012109,(203) 901-2109,203-901-2109,203,Connecticut,palindrome_9012109
+12031111111,(203) 111-1111,203-111-1111,203,Connecticut,repeating_1
+12032222222,(203) 222-2222,203-222-2222,203,Connecticut,repeating_2
+12033333333,(203) 333-3333,203-333-3333,203,Connecticut,repeating_3
+12034444444,(203) 444-4444,203-444-4444,203,Connecticut,repeating_4
+12035555555,(203) 555-5555,203-555-5555,203,Connecticut,repeating_5
+12036666666,(203) 666-6666,203-666-6666,203,Connecticut,repeating_6
+12037777777,(203) 777-7777,203-777-7777,203,Connecticut,repeating_7
+12038888888,(203) 888-8888,203-888-8888,203,Connecticut,repeating_8
+12039999999,(203) 999-9999,203-999-9999,203,Connecticut,repeating_9
+12052345678,(205) 234-5678,205-234-5678,205,Alabama,ascending_from_2
+12053456789,(205) 345-6789,205-345-6789,205,Alabama,ascending_from_3
+12054567890,(205) 456-7890,205-456-7890,205,Alabama,ascending_from_4
+12055678901,(205) 567-8901,205-567-8901,205,Alabama,ascending_from_5
+12056789012,(205) 678-9012,205-678-9012,205,Alabama,ascending_from_6
+12057890123,(205) 789-0123,205-789-0123,205,Alabama,ascending_from_7
+12058901234,(205) 890-1234,205-890-1234,205,Alabama,ascending_from_8
+12059012345,(205) 901-2345,205-901-2345,205,Alabama,ascending_from_9
+12052109876,(205) 210-9876,205-210-9876,205,Alabama,descending_from_2
+12053210987,(205) 321-0987,205-321-0987,205,Alabama,descending_from_3
+12054321098,(205) 432-1098,205-432-1098,205,Alabama,descending_from_4
+12055432109,(205) 543-2109,205-543-2109,205,Alabama,descending_from_5
+12056543210,(205) 654-3210,205-654-3210,205,Alabama,descending_from_6
+12057654321,(205) 765-4321,205-765-4321,205,Alabama,descending_from_7
+12058765432,(205) 876-5432,205-876-5432,205,Alabama,descending_from_8
+12059876543,(205) 987-6543,205-987-6543,205,Alabama,descending_from_9
+12055550100,(205) 555-0100,205-555-0100,205,Alabama,fictional_555_01XX
+12055550101,(205) 555-0101,205-555-0101,205,Alabama,fictional_555_01XX
+12055550102,(205) 555-0102,205-555-0102,205,Alabama,fictional_555_01XX
+12055550103,(205) 555-0103,205-555-0103,205,Alabama,fictional_555_01XX
+12055550104,(205) 555-0104,205-555-0104,205,Alabama,fictional_555_01XX
+12055550105,(205) 555-0105,205-555-0105,205,Alabama,fictional_555_01XX
+12055550106,(205) 555-0106,205-555-0106,205,Alabama,fictional_555_01XX
+12055550107,(205) 555-0107,205-555-0107,205,Alabama,fictional_555_01XX
+12055550108,(205) 555-0108,205-555-0108,205,Alabama,fictional_555_01XX
+12055550109,(205) 555-0109,205-555-0109,205,Alabama,fictional_555_01XX
+12055550110,(205) 555-0110,205-555-0110,205,Alabama,fictional_555_01XX
+12055550111,(205) 555-0111,205-555-0111,205,Alabama,fictional_555_01XX
+12055550112,(205) 555-0112,205-555-0112,205,Alabama,fictional_555_01XX
+12055550113,(205) 555-0113,205-555-0113,205,Alabama,fictional_555_01XX
+12055550114,(205) 555-0114,205-555-0114,205,Alabama,fictional_555_01XX
+12055550115,(205) 555-0115,205-555-0115,205,Alabama,fictional_555_01XX
+12055550116,(205) 555-0116,205-555-0116,205,Alabama,fictional_555_01XX
+12055550117,(205) 555-0117,205-555-0117,205,Alabama,fictional_555_01XX
+12055550118,(205) 555-0118,205-555-0118,205,Alabama,fictional_555_01XX
+12055550119,(205) 555-0119,205-555-0119,205,Alabama,fictional_555_01XX
+12055550120,(205) 555-0120,205-555-0120,205,Alabama,fictional_555_01XX
+12055550121,(205) 555-0121,205-555-0121,205,Alabama,fictional_555_01XX
+12055550122,(205) 555-0122,205-555-0122,205,Alabama,fictional_555_01XX
+12055550123,(205) 555-0123,205-555-0123,205,Alabama,fictional_555_01XX
+12055550124,(205) 555-0124,205-555-0124,205,Alabama,fictional_555_01XX
+12055550125,(205) 555-0125,205-555-0125,205,Alabama,fictional_555_01XX
+12055550126,(205) 555-0126,205-555-0126,205,Alabama,fictional_555_01XX
+12055550127,(205) 555-0127,205-555-0127,205,Alabama,fictional_555_01XX
+12055550128,(205) 555-0128,205-555-0128,205,Alabama,fictional_555_01XX
+12055550129,(205) 555-0129,205-555-0129,205,Alabama,fictional_555_01XX
+12055550130,(205) 555-0130,205-555-0130,205,Alabama,fictional_555_01XX
+12055550131,(205) 555-0131,205-555-0131,205,Alabama,fictional_555_01XX
+12055550132,(205) 555-0132,205-555-0132,205,Alabama,fictional_555_01XX
+12055550133,(205) 555-0133,205-555-0133,205,Alabama,fictional_555_01XX
+12055550134,(205) 555-0134,205-555-0134,205,Alabama,fictional_555_01XX
+12055550135,(205) 555-0135,205-555-0135,205,Alabama,fictional_555_01XX
+12055550136,(205) 555-0136,205-555-0136,205,Alabama,fictional_555_01XX
+12055550137,(205) 555-0137,205-555-0137,205,Alabama,fictional_555_01XX
+12055550138,(205) 555-0138,205-555-0138,205,Alabama,fictional_555_01XX
+12055550139,(205) 555-0139,205-555-0139,205,Alabama,fictional_555_01XX
+12055550140,(205) 555-0140,205-555-0140,205,Alabama,fictional_555_01XX
+12055550141,(205) 555-0141,205-555-0141,205,Alabama,fictional_555_01XX
+12055550142,(205) 555-0142,205-555-0142,205,Alabama,fictional_555_01XX
+12055550143,(205) 555-0143,205-555-0143,205,Alabama,fictional_555_01XX
+12055550144,(205) 555-0144,205-555-0144,205,Alabama,fictional_555_01XX
+12055550145,(205) 555-0145,205-555-0145,205,Alabama,fictional_555_01XX
+12055550146,(205) 555-0146,205-555-0146,205,Alabama,fictional_555_01XX
+12055550147,(205) 555-0147,205-555-0147,205,Alabama,fictional_555_01XX
+12055550148,(205) 555-0148,205-555-0148,205,Alabama,fictional_555_01XX
+12055550149,(205) 555-0149,205-555-0149,205,Alabama,fictional_555_01XX
+12055550150,(205) 555-0150,205-555-0150,205,Alabama,fictional_555_01XX
+12055550151,(205) 555-0151,205-555-0151,205,Alabama,fictional_555_01XX
+12055550152,(205) 555-0152,205-555-0152,205,Alabama,fictional_555_01XX
+12055550153,(205) 555-0153,205-555-0153,205,Alabama,fictional_555_01XX
+12055550154,(205) 555-0154,205-555-0154,205,Alabama,fictional_555_01XX
+12055550155,(205) 555-0155,205-555-0155,205,Alabama,fictional_555_01XX
+12055550156,(205) 555-0156,205-555-0156,205,Alabama,fictional_555_01XX
+12055550157,(205) 555-0157,205-555-0157,205,Alabama,fictional_555_01XX
+12055550158,(205) 555-0158,205-555-0158,205,Alabama,fictional_555_01XX
+12055550159,(205) 555-0159,205-555-0159,205,Alabama,fictional_555_01XX
+12055550160,(205) 555-0160,205-555-0160,205,Alabama,fictional_555_01XX
+12055550161,(205) 555-0161,205-555-0161,205,Alabama,fictional_555_01XX
+12055550162,(205) 555-0162,205-555-0162,205,Alabama,fictional_555_01XX
+12055550163,(205) 555-0163,205-555-0163,205,Alabama,fictional_555_01XX
+12055550164,(205) 555-0164,205-555-0164,205,Alabama,fictional_555_01XX
+12055550165,(205) 555-0165,205-555-0165,205,Alabama,fictional_555_01XX
+12055550166,(205) 555-0166,205-555-0166,205,Alabama,fictional_555_01XX
+12055550167,(205) 555-0167,205-555-0167,205,Alabama,fictional_555_01XX
+12055550168,(205) 555-0168,205-555-0168,205,Alabama,fictional_555_01XX
+12055550169,(205) 555-0169,205-555-0169,205,Alabama,fictional_555_01XX
+12055550170,(205) 555-0170,205-555-0170,205,Alabama,fictional_555_01XX
+12055550171,(205) 555-0171,205-555-0171,205,Alabama,fictional_555_01XX
+12055550172,(205) 555-0172,205-555-0172,205,Alabama,fictional_555_01XX
+12055550173,(205) 555-0173,205-555-0173,205,Alabama,fictional_555_01XX
+12055550174,(205) 555-0174,205-555-0174,205,Alabama,fictional_555_01XX
+12055550175,(205) 555-0175,205-555-0175,205,Alabama,fictional_555_01XX
+12055550176,(205) 555-0176,205-555-0176,205,Alabama,fictional_555_01XX
+12055550177,(205) 555-0177,205-555-0177,205,Alabama,fictional_555_01XX
+12055550178,(205) 555-0178,205-555-0178,205,Alabama,fictional_555_01XX
+12055550179,(205) 555-0179,205-555-0179,205,Alabama,fictional_555_01XX
+12055550180,(205) 555-0180,205-555-0180,205,Alabama,fictional_555_01XX
+12055550181,(205) 555-0181,205-555-0181,205,Alabama,fictional_555_01XX
+12055550182,(205) 555-0182,205-555-0182,205,Alabama,fictional_555_01XX
+12055550183,(205) 555-0183,205-555-0183,205,Alabama,fictional_555_01XX
+12055550184,(205) 555-0184,205-555-0184,205,Alabama,fictional_555_01XX
+12055550185,(205) 555-0185,205-555-0185,205,Alabama,fictional_555_01XX
+12055550186,(205) 555-0186,205-555-0186,205,Alabama,fictional_555_01XX
+12055550187,(205) 555-0187,205-555-0187,205,Alabama,fictional_555_01XX
+12055550188,(205) 555-0188,205-555-0188,205,Alabama,fictional_555_01XX
+12055550189,(205) 555-0189,205-555-0189,205,Alabama,fictional_555_01XX
+12055550190,(205) 555-0190,205-555-0190,205,Alabama,fictional_555_01XX
+12055550191,(205) 555-0191,205-555-0191,205,Alabama,fictional_555_01XX
+12055550192,(205) 555-0192,205-555-0192,205,Alabama,fictional_555_01XX
+12055550193,(205) 555-0193,205-555-0193,205,Alabama,fictional_555_01XX
+12055550194,(205) 555-0194,205-555-0194,205,Alabama,fictional_555_01XX
+12055550195,(205) 555-0195,205-555-0195,205,Alabama,fictional_555_01XX
+12055550196,(205) 555-0196,205-555-0196,205,Alabama,fictional_555_01XX
+12055550197,(205) 555-0197,205-555-0197,205,Alabama,fictional_555_01XX
+12055550198,(205) 555-0198,205-555-0198,205,Alabama,fictional_555_01XX
+12055550199,(205) 555-0199,205-555-0199,205,Alabama,fictional_555_01XX
+12052345432,(205) 234-5432,205-234-5432,205,Alabama,palindrome_2345432
+12053456543,(205) 345-6543,205-345-6543,205,Alabama,palindrome_3456543
+12054567654,(205) 456-7654,205-456-7654,205,Alabama,palindrome_4567654
+12055678765,(205) 567-8765,205-567-8765,205,Alabama,palindrome_5678765
+12056789876,(205) 678-9876,205-678-9876,205,Alabama,palindrome_6789876
+12057890987,(205) 789-0987,205-789-0987,205,Alabama,palindrome_7890987
+12058901098,(205) 890-1098,205-890-1098,205,Alabama,palindrome_8901098
+12059012109,(205) 901-2109,205-901-2109,205,Alabama,palindrome_9012109
+12051111111,(205) 111-1111,205-111-1111,205,Alabama,repeating_1
+12052222222,(205) 222-2222,205-222-2222,205,Alabama,repeating_2
+12053333333,(205) 333-3333,205-333-3333,205,Alabama,repeating_3
+12054444444,(205) 444-4444,205-444-4444,205,Alabama,repeating_4
+12055555555,(205) 555-5555,205-555-5555,205,Alabama,repeating_5
+12056666666,(205) 666-6666,205-666-6666,205,Alabama,repeating_6
+12057777777,(205) 777-7777,205-777-7777,205,Alabama,repeating_7
+12058888888,(205) 888-8888,205-888-8888,205,Alabama,repeating_8
+12059999999,(205) 999-9999,205-999-9999,205,Alabama,repeating_9
+12062345678,(206) 234-5678,206-234-5678,206,Washington,ascending_from_2
+12063456789,(206) 345-6789,206-345-6789,206,Washington,ascending_from_3
+12064567890,(206) 456-7890,206-456-7890,206,Washington,ascending_from_4
+12065678901,(206) 567-8901,206-567-8901,206,Washington,ascending_from_5
+12066789012,(206) 678-9012,206-678-9012,206,Washington,ascending_from_6
+12067890123,(206) 789-0123,206-789-0123,206,Washington,ascending_from_7
+12068901234,(206) 890-1234,206-890-1234,206,Washington,ascending_from_8
+12069012345,(206) 901-2345,206-901-2345,206,Washington,ascending_from_9
+12062109876,(206) 210-9876,206-210-9876,206,Washington,descending_from_2
+12063210987,(206) 321-0987,206-321-0987,206,Washington,descending_from_3
+12064321098,(206) 432-1098,206-432-1098,206,Washington,descending_from_4
+12065432109,(206) 543-2109,206-543-2109,206,Washington,descending_from_5
+12066543210,(206) 654-3210,206-654-3210,206,Washington,descending_from_6
+12067654321,(206) 765-4321,206-765-4321,206,Washington,descending_from_7
+12068765432,(206) 876-5432,206-876-5432,206,Washington,descending_from_8
+12069876543,(206) 987-6543,206-987-6543,206,Washington,descending_from_9
+12065550100,(206) 555-0100,206-555-0100,206,Washington,fictional_555_01XX
+12065550101,(206) 555-0101,206-555-0101,206,Washington,fictional_555_01XX
+12065550102,(206) 555-0102,206-555-0102,206,Washington,fictional_555_01XX
+12065550103,(206) 555-0103,206-555-0103,206,Washington,fictional_555_01XX
+12065550104,(206) 555-0104,206-555-0104,206,Washington,fictional_555_01XX
+12065550105,(206) 555-0105,206-555-0105,206,Washington,fictional_555_01XX
+12065550106,(206) 555-0106,206-555-0106,206,Washington,fictional_555_01XX
+12065550107,(206) 555-0107,206-555-0107,206,Washington,fictional_555_01XX
+12065550108,(206) 555-0108,206-555-0108,206,Washington,fictional_555_01XX
+12065550109,(206) 555-0109,206-555-0109,206,Washington,fictional_555_01XX
+12065550110,(206) 555-0110,206-555-0110,206,Washington,fictional_555_01XX
+12065550111,(206) 555-0111,206-555-0111,206,Washington,fictional_555_01XX
+12065550112,(206) 555-0112,206-555-0112,206,Washington,fictional_555_01XX
+12065550113,(206) 555-0113,206-555-0113,206,Washington,fictional_555_01XX
+12065550114,(206) 555-0114,206-555-0114,206,Washington,fictional_555_01XX
+12065550115,(206) 555-0115,206-555-0115,206,Washington,fictional_555_01XX
+12065550116,(206) 555-0116,206-555-0116,206,Washington,fictional_555_01XX
+12065550117,(206) 555-0117,206-555-0117,206,Washington,fictional_555_01XX
+12065550118,(206) 555-0118,206-555-0118,206,Washington,fictional_555_01XX
+12065550119,(206) 555-0119,206-555-0119,206,Washington,fictional_555_01XX
+12065550120,(206) 555-0120,206-555-0120,206,Washington,fictional_555_01XX
+12065550121,(206) 555-0121,206-555-0121,206,Washington,fictional_555_01XX
+12065550122,(206) 555-0122,206-555-0122,206,Washington,fictional_555_01XX
+12065550123,(206) 555-0123,206-555-0123,206,Washington,fictional_555_01XX
+12065550124,(206) 555-0124,206-555-0124,206,Washington,fictional_555_01XX
+12065550125,(206) 555-0125,206-555-0125,206,Washington,fictional_555_01XX
+12065550126,(206) 555-0126,206-555-0126,206,Washington,fictional_555_01XX
+12065550127,(206) 555-0127,206-555-0127,206,Washington,fictional_555_01XX
+12065550128,(206) 555-0128,206-555-0128,206,Washington,fictional_555_01XX
+12065550129,(206) 555-0129,206-555-0129,206,Washington,fictional_555_01XX
+12065550130,(206) 555-0130,206-555-0130,206,Washington,fictional_555_01XX
+12065550131,(206) 555-0131,206-555-0131,206,Washington,fictional_555_01XX
+12065550132,(206) 555-0132,206-555-0132,206,Washington,fictional_555_01XX
+12065550133,(206) 555-0133,206-555-0133,206,Washington,fictional_555_01XX
